"RS Components is incredibly frustrating to deal with. When executing orders they are exceptionally good, and extremely professional. RS Components for me used to be a five star supplier that I would always place orders with in normal circumstances.",3,M,2,denmark,frustrating good,1,normal good used supplier star r professional place order always
"The only comment that I'll say that the website is missing an international language, so other people can read and ORDER!!! more stuff...there are many international folks here :))",2,M,5,denmark,missing,-2,people missing stuff say read comment order international language folk
Don't buy there. They don' reply at all. They have drawn my account but have not sent the jeans after 3 weeks.,3,M,1,denmark,nothing,0,3 account buy drawn jean reply sent week
I will recomend to all,2,M,5,denmark,nothing,0,rec
Cable arrived as expected and worked OK.,3,M,5,denmark,nothing,0,arrived cable expected ok worked
I found the dramashop on the internet. I got got the mask I ordered. NAME NAME,3,F,5,denmark,nothing,0,drama found got internet mask name ordered shop
"very easey to navigate on the website, the size guides are correct, the product looks the same as the pictures, fast delevery.",1,M,5,denmark,ease,2,never look size product picture correct navigate ease fast del
People on this website are real and there is no fake profiles like on some other websites.,2,M,5,denmark,no fake like,-2,fake like people profile real webster
Super service.,3,F,5,denmark,super,3,service super
Wow. Bare wow.,2,F,5,denmark,wow wow,8,bare wow
Got the product well in advance of the promised date and also took good effort to pack the product well so that I got it intact.,2,M,5,denmark,promised good intact,6,pack got took promised product advance intact date effort also
I asked for a call before delivery.,2,M,3,denmark,nothing,0,asked call delivery
danish:,3,M,5,denmark,nothing,0,danish
"Product correctly matched to my car, very good price, lightspeed delivery.",2,M,5,denmark,good,3,car correctly delivery good light matched price product speed
It was the 2nd time I ordered from Lirum Larum Leg and I was always satisfied. The goods arrived in good time and I got what I ordered/expected. Last time due to the winter weather the package was wrapped with extra waterproof plastic bag in order to avoid the demage. It was very much appreciated. I can only recommend Lirum Larum Leg,3,F,5,denmark,satisfied good avoid appreciated recommend,8,proof satisfied order ordered package plastic li recommend winter water
Fin service.,3,M,5,denmark,nothing,0,fin service
God service.,1,M,5,denmark,god,1,god service
"Happened four weeks to tell me you do not have the product, which makes me think that the reason why you gave me the wrong product was not a mistake if not something planned.",2,M,1,denmark,wrong mistake,-4,reason product week think tell something four happened mistake gave
I've been trying to establish an account in this bank and I got the most indifferent service ever.,2,M,1,denmark,indifferent,-2,account bank establish ever got indifferent service trying
"My experience with Sunglassesshop.com was great. I needed some ear sockets for my Oakley sunglasses, but I couldn't find them at the website at first. I wrote a mail to their customer care, and they sent me a link to the site, where I could order the parts.",2,M,5,denmark,great care,5,oakley mail webster sunglass socket site sho sent part order
Super shop.,3,M,5,denmark,super,3,shop super
Proshop has been very fast with their service.,1,M,5,denmark,nothing,0,fast pro service sho
"I bought a pair of boots for my wife, but they make her feet hurt. She ask them to change it but they didn't take responsibility and passed her from this shop to the other shop and then they said there is nothing we can do. I heard that ecco makes low quality shoes but I just did not believe it. Never gonna buy anything from them anymore",2,M,1,denmark,hurt,-2,quality responsibility never nothing pair passed low take shoe hurt
Let at handle,3,M,5,denmark,nothing,0,handle let
"after 5 months, my Avast! Internet Security suddenly stopped working.",2,M,5,denmark,stopped,-1,5 ava internet month security stopped suddenly working
For students who would like to save their budget this is the best place to effectively get what you want with a decent price.,2,F,5,denmark,like save best effectively want,10,price like want student save best place decent effectively budget
Hejjjjjjjjjjjjjjjjjjjjjjjjjjj hhhhhhhhhhhh,2,M,5,denmark,nothing,0,h j oh shh
"If you think IDE's like Eclipse are too FAT, too slow or not simple to use, then you have come to the right place.",3,M,5,denmark,like,2,come eclipse fat id like place right simple slow think
"the site is always fast, and respons from staff is always rather fast and decent",3,M,5,denmark,nothing,0,always decent fast rather re site staff upon
I am very satisfied receiving my parcel very short time after placing my order.,3,F,5,denmark,satisfied,2,order parcel placing receiving satisfied short time
"I got what I ordered. I got it quick, and it was in one piece : )",2,M,5,denmark,nothing,0,got one ordered piece quick
One of the best webshops i have ever seen. Easy to use and fast delivery! This will not be the last time i use it.,3,M,5,denmark,best easy,4,one lip use time sho seen best easy fast delivery
11-05-13,3,M,5,denmark,nothing,0,05 11 13
I have been a customer at sportsdirect.com for a while now.,3,M,2,denmark,nothing,0,com customer di fact sport
